duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,label_no
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,24,24,1,0,0.04,0,0.08,0.08,0.92,0.92,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,25,25,1,0,0.04,0,0.08,0.08,0.92,0.92,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,26,26,1,0,0.04,0,0.08,0.08,0.92,0.92,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,27,27,1,0,0.04,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,28,28,1,0,0.04,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,29,29,1,0,0.03,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,30,30,1,0,0.03,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,31,31,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,32,32,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,33,33,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,34,34,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,35,35,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTR,126,179,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,36,36,1,0,0.03,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTR,126,179,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,37,37,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.1,0.1,1,0,0,38,38,1,0,0.03,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,39,39,1,0,0.03,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTR,126,179,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,40,40,1,0,0.03,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTR,126,179,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,41,41,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,42,42,1,0,0.02,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,43,43,1,0,0.02,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,44,44,1,0,0.02,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,45,45,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,46,46,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,47,47,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,48,48,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,49,49,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,50,50,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,51,51,1,0,0.02,0,0.04,0.04,0.96,0.96,guess_passwd,4
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0.1,0.58,0,0.03,1,0,0.28,1,1,1,0,1,0,1,1,0,0,imap,5
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,161,0.1,0.58,0,0.03,1,0,0.28,2,2,1,0,1,0,1,1,0,0,imap,5
0,tcp,imap4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,0.67,0.58,0,0.03,1,0,0.28,3,3,1,0,1,0,0.67,0.67,0,0,imap,5
0,tcp,imap4,SF,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,163,0.5,0.58,0,0.03,1,0,0.28,4,4,1,0,1,0,0.5,0.5,0,0,imap,5
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0,0,1,0,0,6,6,1,0,0.17,0,0.5,0.5,0,0,imap,5
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0.1,0.76,0,0.04,1,0,0.37,7,7,1,0,0.71,0,0.57,0.57,0,0,imap,5
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,0.1,0.76,0,0.04,1,0,0.37,8,8,1,0,0.75,0,0.62,0.62,0,0,imap,5
0,tcp,imap4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,0.67,0.76,0,0.04,1,0,0.36,9,9,1,0,0.78,0,0.56,0.56,0,0,imap,5
0,tcp,imap4,SF,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,125,0.5,0.75,0,0.04,1,0,0.36,10,10,1,0,0.8,0,0.5,0.5,0,0,imap,5
41,tcp,imap4,SF,1334,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,5,5,1,0,0.2,0,0.4,0.4,0,0,imap,5
31,tcp,imap4,SF,1345,10036,0,0,0,0,0,1,16,0,0,16,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,1,0,0.01,0,0,0,0,0.03,0,imap,5
0,tcp,imap4,S1,1492,649186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,1,0,0,11,11,1,0,0.09,0,0.55,0.55,0,0,imap,5
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,9,1,0.11,1,0.11,0,0,0,0.89,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,19,1,0.05,1,0.05,0,0,0,0.95,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,29,1,0.03,1,0.03,0,0,0,0.97,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,39,1,0.03,1,0.03,0,0,0,0.95,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,49,1,0.02,1,0.02,0,0,0,0.96,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,59,1,0.02,1,0.02,0,0,0,0.95,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,69,1,0.01,1,0.01,0,0,0,0.94,1,ipsweep,6
0,tcp,smtp,SF,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,6,51,0.17,1,0.17,0.04,0,0,0.83,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,16,2,0.06,1,0.06,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,26,2,0.04,1,0.04,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,36,2,0.03,1,0.03,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,46,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,56,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,66,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,8,1,0.12,1,0.12,0,0,0,0.75,1,ipsweep,6
0,tcp,time,SF,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,18,1,0.06,1,0.06,0,0,0,0.83,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,28,1,0.04,1,0.04,0,0,0,0.89,1,ipsweep,6
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,38,1,0.03,1,0.03,0,0,0,0.89,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,48,1,0.02,1,0.02,0,0,0,0.92,1,ipsweep,6
0,tcp,rje,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,58,1,0.02,1,0.02,0,0,0,0.91,1,ipsweep,6
0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,68,1,0.01,1,0.01,0,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,7,2,0.14,1,0.14,1,0,0,1,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,17,2,0.06,1,0.06,1,0,0,1,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,27,2,0.04,1,0.04,1,0,0,0.96,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,37,2,0.03,1,0.03,1,0,0,0.97,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,47,2,0.02,1,0.02,1,0,0,0.98,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,57,2,0.02,1,0.02,1,0,0,0.98,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,67,2,0.01,1,0.01,1,0,0,0.97,1,ipsweep,6
2,tcp,ftp,RSTO,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,2,2,0.5,1,0.5,1,0,0,1,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,12,2,0.08,1,0.08,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,22,2,0.05,1,0.05,1,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,32,2,0.03,1,0.03,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,42,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,remote_job,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,52,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,62,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,8,2,0.12,1,0.12,1,0,0,0.88,1,ipsweep,6
2,tcp,time,SF,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,18,2,0.06,1,0.06,1,0,0,0.89,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,28,2,0.04,1,0.04,1,0,0,0.93,1,ipsweep,6
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,38,2,0.03,1,0.03,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,48,2,0.02,1,0.02,1,0,0,0.94,1,ipsweep,6
0,tcp,rje,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,58,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,68,2,0.01,1,0.01,1,0,0,0.93,1,ipsweep,6
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,1,108,1,0,1,0.03,0,0,1,0.02,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,11,2,0.09,1,0.09,1,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,21,2,0.05,1,0.05,1,0,0,0.9,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,31,2,0.03,1,0.03,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,41,2,0.02,1,0.02,1,0,0,0.95,1,ipsweep,6
0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,51,2,0.02,1,0.02,1,0,0,0.96,0.5,ipsweep,6
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,61,2,0.02,1,0.02,1,0,0,0.95,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,71,2,0.01,1,0.01,1,0,0,0.96,1,ipsweep,6
6,tcp,ssh,RSTO,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,3,2,0.33,1,0.33,1,0,0,1,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,13,2,0.08,1,0.08,1,0,0,0.92,1,ipsweep,6
0,tcp,name,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,23,2,0.04,1,0.04,1,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,33,2,0.03,1,0.03,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,43,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,53,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,63,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,10,2,0.1,1,0.1,1,0,0,0.8,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,20,2,0.05,1,0.05,1,0,0,0.85,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,30,2,0.03,1,0.03,1,0,0,0.9,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,40,2,0.03,1,0.03,1,0,0,0.9,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,50,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
2,tcp,finger,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,60,4,0.02,1,0.02,0.5,0,0,0.9,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,70,2,0.01,1,0.01,1,0,0,0.91,1,ipsweep,6
6,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,4,1,0.25,1,0.25,0,0,0,0.75,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,14,1,0.07,1,0.07,0,0,0,0.86,1,ipsweep,6
0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,24,1,0.04,1,0.04,0,0,0,0.88,1,ipsweep,6
6,tcp,domain,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,34,1,0.03,1,0.03,0,0,0,0.88,0,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,44,1,0.02,1,0.02,0,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,54,1,0.02,1,0.02,0,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,64,1,0.02,1,0.02,0,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,7,2,0.14,1,0.14,1,0,0,0.86,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,17,2,0.06,1,0.06,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,27,2,0.04,1,0.04,1,0,0,0.93,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,37,2,0.03,1,0.03,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,47,2,0.02,1,0.02,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,57,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,67,2,0.01,1,0.01,1,0,0,0.93,1,ipsweep,6
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,1,100,1,0,1,0.03,0,0,1,0.02,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,11,2,0.09,1,0.09,1,0,0,0.91,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,21,2,0.05,1,0.05,1,0,0,0.9,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,31,2,0.03,1,0.03,1,0,0,0.94,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,41,2,0.02,1,0.02,1,0,0,0.93,1,ipsweep,6
7,tcp,gopher,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,51,2,0.02,1,0.02,1,0,0,0.92,0,ipsweep,6
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,61,2,0.02,1,0.02,1,0,0,0.92,1,ipsweep,6
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,71,2,0.01,1,0.01,1,0,0,0.93,1,ipsweep,6
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,1,77,1,0,1,0.04,0,0,1,0.03,ipsweep,6
